"id","request_for_specialist_id","candidate_id","status","next_step_id","due_date","is_main","start_date","deadline_sla_date","result_date","result_comment","rate","is_active","is_staffing","staffing_file_id","is_favorite","interview_date","resume_request_id","assigned_date","status_reason_id","cancel_reject_initiator_id"
4091,1872,2217,REJECT,,,0,,,"2022-07-04 21:00:00","Angular Дмитрий Свирбутович. Заказчик отказал.
We will pass on this candidate. The experience is mostly on existing projects based on CV – and in frontend case, if we pay the senior developer rate we would look for a developer with more varied experience including considerable part of it developing/designing new projects. This candidate looks on par with the frontend developer we already have inhouse, thus we will pass.",,1,1,,0,,,,12,
4092,2914,8478,CANCEL,4,"2022-06-24",0,,,"2022-06-28 12:24:22","МТС набрал необходимую квоту .net разработчиков. Потребность закрыта, больше кандидатов не смотрят.",,1,1,,0,,,,12,
4093,2465,2233,CANCEL,,,0,,,"2022-07-06 21:00:00","Денисова Анастасия - не готова к релокейту, рассматривается на другие проекты",,1,1,,0,,,,12,
4094,2521,12019,CANCEL,,,0,,,"2022-06-27 21:00:00",Кандидат отклонил оффер и принял от другой компании,,1,1,,0,,,,12,
4095,1943,12438,CANCEL,4,"2022-06-27",0,,,"2022-06-27 13:29:35","МТС пока не готов смотреть аналитиков в данный момент., дословно: """"Эти роли под вопросом. Архитектора вроде нашли, но точного подтверждения нет, аналитики под вопросом."" 

Текущий фокус на найм .net разработчиков и специалистов по БД.",,1,1,,0,,,,12,
4096,2918,12447,CANCEL,4,"2022-06-27",0,,,"2022-06-24 12:59:51","Yandex has changed decision, vacancy is not actuial now",,1,1,,0,,,,12,
4097,2518,12016,CANCEL,,,0,,,"2022-06-30 21:00:00","Бызов Виталий КсР - отказался от оффера на АДМ, + показал не лучшие переговорные навыки и тактичность в переписке с HR",,1,1,,0,,,,12,
4098,581,4468,CANCEL,,,0,,,"2022-06-30 21:00:00",Король снимаем с деманда. будет релокейтиться к сентябрю,,1,1,,0,,,,12,
4099,2863,1687,CANCEL,,,0,,,"2022-06-27 21:00:00","Киселев Михаил - отменяем подготовку, тк заказчику принципиален опыт работы с ЕФС на данный момент",,1,1,,0,,,,12,
4100,1182,12120,CANCEL,,,0,,,"2022-06-26 21:00:00",Knezhevich Miroslav - отказался от пре-оффера пока. Вернёмся к нему в сентябре.,,1,1,,0,,,,12,
4101,2545,4152,CANCEL,,,0,,,"2022-06-23 21:00:00","Борисова снимаем с деманда, увольняется из компании",,1,1,,1,,,,12,
4102,2757,7717,CANCEL,,,0,,,"2022-07-04 21:00:00","Ильина снимаем, апрув у Лагбужапа.................",,1,1,,0,,,,12,
4103,2545,1203,ASSIGNED,,,1,,,"2022-07-08 11:57:53",,,1,1,,1,,,,,
4104,2446,3716,CANCEL,8,"2022-07-04",0,,,"2022-06-30 06:39:15","Смирнов Евгений, trainee (Лаба), Android - заказчик остановил подбор на вакансию, закрываем деманд.",,1,1,,1,,,,12,
4105,2979,4256,CANCEL,,,0,,,"2022-07-07 21:00:00","Зайчикова Анна - снята, колл с клиентом только 18.07, до этого не будет известна потребность",,1,1,,0,,,,12,
4106,2510,3336,CANCEL,4,"2022-06-24",0,,,"2022-06-30 06:14:05","МТС завершает подбор на андроид. Будет выбирать из кандидатов, предложенных другим вендором.",,1,1,,1,,,,12,
4107,2510,2855,CANCEL,,,0,,,"2022-06-26 21:00:00",Мало опыта. МТС готов рассматривать инженеров senior уровня или максимально близко к нему.,,1,1,,0,,,,12,
4108,2590,3716,REJECT,,,0,,,"2022-06-26 21:00:00","Дарья отказалась, пока пробует себя на другом проекте",,1,1,,0,,,,12,
4109,2690,7606,CANCEL,,,0,,,"2022-07-03 21:00:00","Не готовы продолжать подготовку, т.к. кандидат показывает недостаточный уровень подготовки. Также плохие фидбеки с прошлого проекта.",,1,1,,0,,,,12,
4110,2841,2662,CANCEL,7,"2022-07-06",0,,,"2022-07-04 06:17:58","После звонка с клиентом 01.07 (Пт) приняли решение о закрытии всего деманда. Как только когда будет подписан МСА, и мы получим апрув от клиента на позицию фронта и срок привлечения в 3-4 месяца - тогда открываем снова.",,1,1,,0,,,,12,
4111,1969,4898,CANCEL,,,0,,,"2022-06-23 21:00:00","Стецко - будем продавать дополнительной позицией, данная закрыта другим кандидатом",,1,1,,0,,,,12,
4112,2917,733,CANCEL,,,0,,,"2022-06-26 21:00:00",Кандидат отказался от проекта Альфа-Банк РФ. Убираю кандидата из деманда.,,1,1,,1,,,,12,
4113,2947,733,CANCEL,,,0,,,"2022-06-23 21:00:00",нерентабелен_________________________________________,,1,1,,0,,,,12,
4114,2675,733,CANCEL,,,0,,,"2022-06-28 21:00:00","Семен увольняется и сообщил, что пробоваться на вакансию не будет",,1,1,,1,,,,12,
4115,2980,3612,CANCEL,,,0,,,"2022-06-25 21:00:00",Побелянову снимаю так как релокейт в Венрию не раньше чем через 3 месяца.,,1,1,,0,,,,12,
4116,2780,10583,ASSIGNED,,,1,,,"2022-07-01 13:32:17",,,1,1,,0,,,,,
4117,2877,9310,CANCEL,,,0,,,"2022-06-28 21:00:00",Бакаткин Александр (КСР) (Альфа-Банк РФ): отпускаем кандидата. Заказчик полностью остановил подбор на вакансию.,,1,1,,0,,,,12,
4118,2951,733,REJECT,,,0,,,"2022-06-27 21:00:00","Отказ от кандидата. Кандидат безответственно подошел к подготовке на проект. Не пришел на прогон по СП, не пришел на техпрогон. Последний фидбек 2,8. Не мотивирован. Риск для заказчика. Сильный и ответственный кандидат нужен ASAP, нет времени ждать. Есть обязательства перед заказчиком.",,1,1,,0,,8171,,12,
4119,2862,7767,CANCEL,,,0,,,"2022-06-26 21:00:00","Яминов Дамир - на Миграции ЕФС заказчик хочет только с опытом ЕФС, отменяем, перекидываем на другой проект",,1,1,968,1,,,,12,
4120,1539,2605,CANCEL,,,0,,,"2022-06-30 21:00:00","Винокуров Андрей:
риски по кандидату: не рассматривает для себя фин.тех. Отказался",,1,1,,1,,,,12,
4121,2862,8516,CANCEL,,,0,,,"2022-06-26 21:00:00","Гриценко Николай - на Миграции ЕФС заказчик хочет только с опытом ЕФС, отменяем, перекидываем на другой проект",,1,1,,1,,,,12,
4122,2980,441,CANCEL,,,0,,,"2022-07-03 21:00:00","Customer comments:
AQA we currently don’t need. Its too early, also we don’t like a dedicated testing person.",,1,1,,0,,,,12,
4123,2795,7731,CANCEL,,,0,,,"2022-06-23 21:00:00",ошибка_________________________________________________,,1,1,,0,,,,12,
4124,2915,2016,CANCEL,,,0,,,"2022-07-04 21:00:00",Руденко получил апрув по ВТБ банку. Отпускаем.....,,1,1,,0,,,,12,
4125,2911,4413,CANCEL,,,0,,,"2022-07-11 21:00:00",Отмена деманда - В рамках заказчика не нашли сотрудникам проект,,1,1,,1,,,,12,
4126,2921,2761,TERMINATED,,,0,,,"2022-06-29 11:00:26",Stop on project from: 2022-07-06,,1,1,,1,,,,,
4127,2909,2016,ASSIGNED,,,1,,,"2022-07-05 09:49:19",,,1,1,,1,,,,,
4128,2908,1374,CANCEL,,,0,,,"2022-07-11 21:00:00",Отмена деманда - В рамках заказчика не нашли сотрудникам проект,,1,1,,1,,,,12,
4129,2906,1683,CANCEL,,,0,,,"2022-07-11 21:00:00",Отмена деманда - В рамках заказчика не нашли сотрудникам проект,,1,1,,0,,,,12,
4130,2905,628,ASSIGNED,,,1,,,"2022-07-04 09:53:26",,,1,1,,1,,,,,
4131,2904,2047,ASSIGNED,,,1,,,"2022-07-08 07:28:08",,,1,1,,1,,,,,
4132,1845,11584,CANCEL,4,"2022-06-27",0,,,"2022-07-01 06:53:52",No detailed Feedback from the Customer for a long time,,1,1,,0,,,,12,
4133,2833,12649,CANCEL,,,0,,,"2022-06-23 21:00:00",Кандидат принял оффер другой компании. Отменяем процессинг,,1,1,,0,,,,12,
4134,2857,12649,CANCEL,,,0,,,"2022-06-23 21:00:00","Харченко Максим:
Отзыв кандидата (в чате рекрутинга):
""этап собеседований недели на 2 - 3, я не смогу столько ждать, получил offer, мне нужно сегодня или в понедельник принять решение""",,1,1,,1,,,,12,
4135,2795,11616,REJECT,,,0,,,"2022-06-27 21:00:00","Банаев Даниил КсР, М1 - отказ от заказчика. Слабый Симофони, на проект нужен более сильный кандидат.",,1,1,,0,,,,12,
